Headline,Date
P&G seeks to blunt rivals’ discounts,2012-04-27
Procter & Gamble profit falls on charges,2012-04-27
Financials lead DJIA in year-to-date gains,2012-04-30
12 stocks to hang on to this summer,2012-05-01
Donald Yacktman's top 5 picks,2012-05-01
Chinese getting tired of ‘Made in China’,2012-05-06
Henkel sees recovery of U.S. market,2012-05-09
Hairstyling mogul Vidal Sassoon dead at 84,2012-05-09
P&G to move beauty unit from Ohio to Singapore,2012-05-10
Pursuit Dynamics: P&G ends licensing talks,2012-05-21
P&G to focus on stabilizing core businesses,2012-05-23
Pursuit Dynamics loss widens; speeds review,2012-05-24
5 tips on teaching your kids about investing,2012-06-01
Here’s how to take control of your 401(k),2012-06-11
Making the most of Olympic sponsorships,2012-06-12
Happy with high-yield investing,2012-06-14
Convictions pile up on Wall Street,2012-06-15
"Updates, advisories and surprises",2012-06-20
Stocks mostly off after Fed cuts growth outlook,2012-06-20
Procter & Gamble lowers earnings outlook,2012-06-20
BoE minutes lift U.K. stocks out of losses,2012-06-20
Procter & Gamble slumps on weaker earnings outlook,2012-06-20
U.S. stock futures steady ahead of Fed,2012-06-20
P&G quarter FactSet estimate 82c,2012-06-20
P&G sees Q4 adjusted quarter net 75c-79c,2012-06-20
P&G: Forex to reduce quarter's net sales by 4%,2012-06-20
"P&G cuts profit, sales view for April-June quarter",2012-06-20
"P&G cuts 4th-period net, sales view; outlines '13",2012-06-20
What Microsoft's new tablet means for its stock,2012-06-21
"Cheap batteries, big returns",2012-06-29
"Bank of America up 39% YTD, best among DJIA stocks",2012-06-29
Q2 earnings outlook the most negative since 2001,2012-06-29
Opportunity in China’s slowdown,2012-07-01
Stocks for bond lovers,2012-07-04
How to crack Wall Street’s earnings code,2012-07-06
"Helen of Troy profit off 4.6%, firm trims outlook",2012-07-10
Leading stocks under the gun,2012-07-12
Ackman's Pershing eyes stake in Procter & Gamble,2012-07-12
Thursday’s biggest gaining and declining stocks,2012-07-12
Defensive stocks trade near 52-week highs,2012-07-12
"U.S. stocks drop on global, corporate concerns",2012-07-12
MarketWatch’s top stories of the week: July 9-13,2012-07-13
Ackman claims stake gives him clout at P&G,2012-07-18
P&G board backs its CEO as investor concerns mount,2012-07-18
5 ultimate dividend stocks,2012-07-20
"Unilever profit falls, warns of worsening economy",2012-07-26
There is no bubble in dividend stocks,2012-07-26
An Olympic Games only the sponsors could love,2012-07-27
"Jobs growth, Fed take center stage next week",2012-07-28
Reckitt Benckiser profit up; mature markets tough,2012-07-30
"Stocks to watch Friday: P&G, Kraft, Dolby",2012-08-03
P&G Q4 net $1.24 vs 84c,2012-08-03
P&G Q4 net continuing operations 74c vs 82c,2012-08-03
P&G Q4 adjusted earnings 82c vs 82c,2012-08-03
P&G Q4 sales $20.21B vs $20.45B,2012-08-03
P&G affirms fiscal '13 view adjusted net $3.80-$4,2012-08-03
P&G fiscal '13 FactSet view net $3.92,2012-08-03
P&G Q4 net up 45% on gain; Q1 outlook weaker,2012-08-03
Stock futures extend gains after jobs data,2012-08-03
"P&G Q4 FactSet view net 77c, sales $20.26B",2012-08-03
Let Buffett’s ‘moat’ protect your portfolio,2012-08-06
Biggest dividend-paying stocks are still the best,2012-08-10
"Buffett's Berkshire cuts stake in Kraft, P&G",2012-08-14
"Buffett's Berkshire exits Intel, buys more banks",2012-08-14
Ackman's Pershing reports owning 90.3M P&G shares,2012-08-14
"Buffett's Berkshire cuts stakes in J&J, Kraft, P&G",2012-08-15
"Ackman's Pershing exits Kraft, slashes Citigroup",2012-08-16
"10 stocks from Buffett, Soros and more top players",2012-08-24
P&G CEO's fiscal-2012 pay valued at $15.2 million,2012-08-24
L'Oreal net profit rises 12% but margins slip,2012-08-29
P&G plans products to stoke developed markets,2012-09-06
10 stocks least addicted to the Fed’s QE3,2012-09-14
Everything you need to know about 3D Systems,2012-09-18
7 global companies warn tough times ahead,2012-09-26
Ackman complains to P&G chief: WSJ,2012-09-27
"When October comes, don’t fear the Reaper",2012-10-01
Why I won’t teach pair trading to my students,2012-10-01
CORRECT: Ackman: P&G problem due to senior mgmt,2012-10-01
Pershing Square’s Ackman pushes change at P&G,2012-10-01
Pershing Square: P&G may hire outside CEO,2012-10-02
Tuesday’s biggest gaining and declining stocks,2012-10-09
P&G reelects board in routine meeting,2012-10-09
The fourth quarter is nothing but L.I.E.S.,2012-10-18
"Apple, tech earnings in investors’ sights",2012-10-20
"Warren Buffett buys Wells Fargo, sells P&G",2012-10-24
Buffett: U.S. housing has turned corner,2012-10-24
Procter & Gamble is top gainer in Dow index,2012-10-25
"Procter & Gamble up, Colgate down on results",2012-10-25
"Big earnings to watch Thursday: P&G, Aetna, Apple",2012-10-25
Europe stocks end higher on earnings reports,2012-10-25
P&G leads Dow components with 3.4% gain,2012-10-25
Stock futures hold gains after U.S. data,2012-10-25
"Updates, advisories and surprises",2012-10-25
P&G Q1 adjusted net beats analyst estimates,2012-10-25
Procter & Gamble's profit and revenue both drop,2012-10-25
Unilever warns of uncertainty as sales rise,2012-10-25
Procter & Gamble Q1 net 96c vs $1.01,2012-10-25
U.S. stocks rise modestly on economic data,2012-10-25
Procter & Gamble sees Q2 core $1.07-$1.13,2012-10-25
Procter & Gamble Q1 sales dip 4% to $20.74 bln,2012-10-25
P&G sees all-in Q1 net of $1.18 to $1.25,2012-10-25
Procter & Gamble core Q1 net $1.06,2012-10-25
"Consumer, business divide seen in earnings",2012-10-26
Gupta: A good man who did bad things,2012-10-26
13 companies everyone wants to work for,2012-11-09
EU clears P&G to buy Teva OTC business,2012-11-12
"Buffett's Berkshire hikes Wells Fargo, IBM stakes",2012-11-14
Procter & Gamble hikes stock buyback estimate,2012-11-15
CPSC warns of risks from liquid laundry packets,2012-11-20
The 10 biggest U.S. corporate layoffs of 2012,2012-12-05
Hostess bumps Nov. layoffs up more than 30%,2012-12-06
5 top stock funds raking in your money,2012-12-07
Dentsu Buys US PR agency Mitchell Communications,2013-01-04
"Market’s geared up for Apple, Google results",2013-01-20
"Stock futures up; P&G reports, home-sales ahead",2013-01-25
"Updates, advisories and surprises",2013-01-25
"U.S. stocks rise on earnings; S&P 500 above 1,500",2013-01-25
"Big earnings on Friday: P&G, Oshkosh, Halliburton",2013-01-25
U.S. stocks begin higher on earnings and Europe,2013-01-25
Procter & Gamble ups year view on quarterly growth,2013-01-25
Procter & Gamble profit more than doubles,2013-01-25
Procter & Gamble Q2 core earnings $1.22,2013-01-25
Procter & Gamble Q2 cont op net $1.39 vs.56c,2013-01-25
Procter & Gamble up 1.7% in premarket,2013-01-25
Procter & Gamble Q2 sales up 2% to $22.18 bln,2013-01-25
Procter & Gamble op income up 68% to $4.49 bln,2013-01-25
Teva profit off on weaker generic sales,2013-02-07
Heinz takeover relies on long-time advisers,2013-02-14
P&G cuts profit view on Venezuela devaluation,2013-02-14
P&G reaches fiscal 2013 job-cut goal,2013-02-21
6 stock funds for the market’s next big move,2013-02-26
Warren Buffett's top dividend stocks,2013-03-01
New Dow high: Rally point or new ceiling?,2013-03-05
10 U.S. companies with the best reputation,2013-03-06
Beat the Cypriot sinkhole with plastics,2013-03-19
The latest bold bet from ‘The 400% Man’,2013-03-28
Retirement communities take luxury route,2013-03-30
P&G's Natura unit expands recall of dry pet foods,2013-03-30
Second-quarter preview: Trouble ahead?,2013-04-02
Major U.S. benchmarks pull in from multiyear highs,2013-04-03
Earnings are 1st big stock test since market high,2013-04-07
Top forecasters know where to put your money now,2013-04-08
Procter & Gamble raises quarterly dividend by 7%,2013-04-15
"Apple, Caterpillar: shocked stocks get new test",2013-04-21
The market in a minute: Cash is the best hedge,2013-04-22
"Updates, advisories and surprises",2013-04-24
Wednesday’s movers: Apple closes marginally lower,2013-04-24
"U.S. stocks end with Dow drop, flat S&P 500",2013-04-24
Treasurys extend gains after strong auction,2013-04-24
"Dow closes in red, off 44 points as P&G drags",2013-04-24
"Stocks to watch: Apple, Boeing, Sprint",2013-04-24
Stock-index futures tilt mostly lower after data,2013-04-24
P&G third-quarter earnings up 6% to $2.57 billion,2013-04-24
P&G Q3 net sales up 2% to $20.6 billion,2013-04-24
P&G Q3 EPS of 88 cents vs. 82 cents a year ago,2013-04-24
P&G Q3 net income up 6% to $2.57 billion,2013-04-24
Procter & Gamble Q4 outlook below expectations,2013-04-24
Unilever sales growth slackens,2013-04-25
U.S. stock futures add to gains on jobless claims,2013-04-25
Investing in sinners and saints,2013-05-01
Church & Dwight profit rises as sales improve,2013-05-02
Ackman makes bullish case for Procter & Gamble,2013-05-08
Bill Ackman starts discussing Procter & Gamble,2013-05-08
Ackman: P&G is one of the world's best businesses,2013-05-08
Procter & Gamble shares up 0.2% as Ackman talks,2013-05-08
Ackman’s questionable stock pick at Ira Sohn,2013-05-10
The Smart Money may be the Dumb Money,2013-05-16
China’s weak economy will hit these stocks hardest,2013-05-20
Most popular American brands in China,2013-05-23
P&G replacing McDonald with Lafley as CEO,2013-05-24
U.S. stocks break four-week winning streak,2013-05-24
Procter & Gamble shares up 3.6% after CEO change,2013-05-24
Lafley to also take chairman post,2013-05-24
Procter & Gamble shares rise after CEO replacement,2013-05-24
Stock futures remain lower after durables data,2013-05-24
"Sears, P&G are Friday’s stocks to watch",2013-05-24
Procter & Gamble plays it safe with CEO return,2013-05-24
"Sears, GameStop are Friday’s biggest movers",2013-05-24
Lafley was P&G CEO from 2000 to 2009,2013-05-24
Tuesday’s movers: Netflix slumps more than 6%,2013-05-28
P&G considers shakeup of financial guidance,2013-06-12
Income hunters: Bank on this dividend stock play,2013-06-13
"Procter & Gamble, Coca-Cola lead Dow higher",2013-06-21
"U.S. stocks edge up Friday, but post weekly losses",2013-06-21
Yuan policy is China tariff on U.S.: Ohio Democrat,2013-07-09
Hedge fund conference picks: winners and losers,2013-07-16
"Ad giants Omnicom, Publicis in $35.1 billion deal",2013-07-28
The market in a minute: Time to collar the S&P,2013-07-29
"Stocks leap to record; S&P 500 tops 1,700",2013-08-01
"Exxon Mobil, P&G in focus Thursday",2013-08-01
U.S. stock futures jump after China data,2013-08-01
"Procter & Gamble profit falls, but sales rise",2013-08-01
P&G Q4 EPS falls to $0.64 from $1.24; core: $0.79,2013-08-01
P&G sees core EPS growth of 5% to 7% in 2014,2013-08-01
P&G Q4 sales rise to $20.655 bln from $20.21 bln,2013-08-01
P&G Q4 profit falls to $1.875 bln from $3.63 bln,2013-08-01
P&G sees 2014 organic sales growth of 3% to 4%,2013-08-01
"Ackman picks up Air Products, dumps Mondelez",2013-08-14
Fed tapering: The math investors need to know,2013-08-22
"24 of 30 Dow stocks end lower, led by P&G",2013-08-26
"P&G mini flash crash to stand, P&G says",2013-08-30
6 stocks Buffett and other billionaires love,2013-09-06
Corporations know how to shake down the taxpayer,2013-10-10
Amazon shares off after reports of P&G deal,2013-10-15
Earnings peak week to overshadow economic data,2013-10-20
"Unilever sales fall, hit by emerging markets",2013-10-24
Unilever growth slows as emerging markets drop off,2013-10-24
P&G first-quarter EPS rises 8% to $1.04,2013-10-25
P&G first-quarter profit rises 8% to $3.03 billion,2013-10-25
P&G first-quarter sales up 2% to $21.21 billion,2013-10-25
P&G sales rise 2%; reiterates guidance,2013-10-25
Procter & Gamble profit up 7.6% as sales improve,2013-10-25
Stock futures mixed before confidence data,2013-10-25
"Microsoft, Amazon, Zynga are stocks to watch",2013-10-25
"S&P up for 8th day in 9; Dow, Nasdaq flat",2013-10-28
Is this the death of dividend stocks?,2013-11-07
"To beat the stock market, buy quality",2013-11-12
Grading the approach of round-number resistance,2013-11-22
Value investing for retirement portfolios,2013-12-07
Safe and steady ETFs for the new year,2013-12-09
5 Warren Buffett stocks dumb money should avoid,2013-12-11
"Stocks drop for third day; Nasdaq ends below 4,000",2013-12-12
The ultimate contrarian’s bets for 2014,2014-01-06
Buy the 2014 recovery and avoid a crash landing,2014-01-07
"Cholesterol drugs: Do you need them, or not?",2014-01-08
"‘Sloppy’ market turns to consumer, tech earnings",2014-01-19
Unilever full-year sales growth slows,2014-01-21
Don’t let your dividend strategy backfire,2014-01-22
Now Wall Street fat cats really are overweight,2014-01-23
Expect greater volatility in U.S.-listed Chinese stocks,2014-01-23
"Beam, Honeywell, Procter & Gamble are stocks to watch",2014-01-24
P&G Q2 profit falls 16% to $3.43 billion,2014-01-24
P&G Q2 EPS $1.18 vs. year-ago $1.39,2014-01-24
Procter & Gamble profit drops; core earnings beat,2014-01-24
U.S. stock futures trim losses ahead of market open,2014-01-24
U.S. stocks tumble; Dow drops 318 points,2014-01-24
P&G Q2 sales $22.28 bln vs. $22.18 bln,2014-01-24
5 reasons why mobile ads will break out this year,2014-01-31
10 quality stocks to beat a declining market,2014-02-07
"Visa, Boeing, Nike top Dow gainers, P&G lags",2014-02-12
Bill Ackman trims stake in Procter & Gamble,2014-02-14
"Coca-Cola, Herbalife, Medtronic are stocks to watch",2014-02-18
The market in a minute: Taking a breath,2014-02-24
Nigeria’s economy surpasses South Africa’s,2014-04-06
P&G sells pet-foods brands to Mars in $2.9 billion deal,2014-04-09
Post Holdings to buy Michael Foods for $2.45 bln,2014-04-17
Post to buy Michael Foods for $2.45 billion,2014-04-17
Long view on stocks is best during weak earnings season,2014-04-20
Reynolds American catches latest boomerang CEO,2014-04-21
"Apple, Facebook, Boeing are stocks to watch",2014-04-23
P&G 3Q adj. EPS rise 5% to $1.04,2014-04-23
P&G 3Q profit $2.61 bln vs. year-ago $2.57 bln,2014-04-23
P&G expects 1% sales growth in full-year 2014,2014-04-23
Procter & Gamble core profit rises 5% in third quarter,2014-04-23
P&G profit edges up on lower costs,2014-04-23
U.S. stock futures pause after six-session win streak,2014-04-23
U.S. stocks tumble; S&P 500 ends 6-day run,2014-04-23
"Updates, advisories and surprises",2014-04-23
P&G 3Q sales $20.56 bln vs. year-ago $20.60 bln,2014-04-23
Suitors eye Merck consumer products: report,2014-04-28
Warren Buffett is a mutual fund,2014-05-05
Ackman dumps remainder of P&G stake,2014-05-15
Ackman's Pershing Square sells remainder of stake in P&G,2014-05-15
Ackman: Valeant's tactics conducive to Allergan bid,2014-06-09
How dividends can improve your retirement,2014-07-02
Skipping the obvious when investing in Chile,2014-07-10
U.S. stocks will be ‘very disappointing’ for 10 years,2014-07-13
Middle class is key to any investment in Peru,2014-07-21
"It’s a ‘golden age’ for activist investors, but not us",2014-07-22
"It’s a ‘golden age’ for activist investors, but not us",2014-07-22
The market in a minute: What will GDP mean for the market?,2014-07-28
"Updates, advisories and surprises",2014-08-01
S&P 500 suffers largest weekly loss in 2 years,2014-08-01
"LinkedIn, Mobileye soar; GoPro skids",2014-08-01
Procter & Gamble tops profit estimates,2014-08-01
Procter & Gamble shares up 1.8% in premarket trade after profit beat,2014-08-01
Procter & Gamble sees FY15 adj. EPS up in mid-single digits,2014-08-01
Procter & Gamble to shed more than half its brands,2014-08-01
Procter & Gamble Q4 FactSet sales consensus $20.476 bln,2014-08-01
Procter & Gamble sees FY15 sales up in low-to-mid single digits,2014-08-01
What to look for in Procter & Gamble’s earnings,2014-08-01
"Procter & Gamble Q4 EPS 89 cents, up 39%",2014-08-01
P&G profit tops estimates as organic sales rise,2014-08-01
"Procter & Gamble Q4 sales $20.2 bln, down 1%",2014-08-01
Procter & Gamble Q4 adj. EPS 95 cents,2014-08-01
Procter & Gamble Q4 FactSet EPS consensus 91 cents,2014-08-01
"CBS profit slips on weaker ad, licensing revenue",2014-08-07
"Investors, it’s finally time to worry about inflation",2014-09-05
NFL seeks to set new personal conduct policies,2014-09-19
Spectrum buys P&G's Europe pet care business,2014-09-23
Oracle CEO keeps cloud effort grounded,2014-10-10
Blame the Fed for the coming wealth destruction,2014-10-16
More than 1/3 of Dow stocks to report this week,2014-10-19
The market in a minute: One more buying opportunity,2014-10-20
"Kimberly-Clark to cut up to 1,300 jobs",2014-10-21
What to look for in Procter & Gamble’s earnings,2014-10-23
Colgate-Palmolive profit falls as currencies weigh,2014-10-24
S&P 500 posts biggest weekly gain of 2014,2014-10-24
"Amazon, Pandora sink in wake of results; KLA-Tencor surges",2014-10-24
"‘Wow’ stocks, and why Amazon’s still a buy",2014-10-24
P&G to exit Duracell battery business,2014-10-24
Procter & Gamble shares rise 1.8% premarket after Q1 results,2014-10-24
"P&G to exit the Duracell personal power business, creating stand-alone Duracell company",2014-10-24
P&G affirms fiscal 2015 core EPS growth outlook,2014-10-24
P&G Q1 sales $20.79 bln vs. $20.83 bln; FactSet consensus $20.76 bln,2014-10-24
P&G Q1 net EPS 69 cents vs. $1.04 a year ago,2014-10-24
Procter & Gamble shares gain 0.9% in premarket trade,2014-10-24
"Procter & Gamble Q1 adj. EPS $1.07, above FactSet consensus $1.07",2014-10-24
Charting a bullish year-end backdrop,2014-10-28
Charting a bullish year-end backdrop,2014-10-28
Time has run out for these household names,2014-11-03
Procter & Gamble's stock slips 0.2% in premarket trade,2014-11-03
Church & Dwight profit rises above forecasts,2014-11-03
Falling energy prices should free up consumer cash,2014-11-03
10 biggest financial-market events this week,2014-11-07
Is the DJIA undervalued?,2014-11-07
10 S&P 500 companies with the fastest revenue growth,2014-11-11
77 stocks in the S&P 500 Index rise to new highs,2014-11-12
Baker Hughes shares rise on possible buyout,2014-11-13
Duracell deal is a typical Warren Buffett play — a bargain,2014-11-13
"Updates, advisories and surprises",2014-11-13
U.S. stocks advance; Dow posts 25th record close this year,2014-11-13
Alibaba smacks of Twitter and how to ride the closing ramp to profits,2014-11-13
Warren Buffett's Berkshire Hathaway to buy Procter & Gamble's Duracell business,2014-11-13
"Procter & Gamble to record a charge, restate battery earnings after Duracell sale",2014-11-13
Warren Buffett to buy Duracell in $4.7 billion deal,2014-11-13
Berkshire Hathaway to buy P&G's Duracell battery business,2014-11-13
Procter & Gamble's stock gains 0.8% in premarket trade,2014-11-13
CORRECT: P&G to get $4.7 bln worth of its stock owned by Berkshire in battery deal,2014-11-13
10 biggest financial-market events this week,2014-11-14
The NFL still doesn’t want you to watch games on TV,2014-11-21
Procter & Gamble CEO enters stock-trading plan,2014-11-21
Dow buy signals push index higher,2014-11-24
Warren Buffett becomes world’s 2nd-richest man,2014-12-08
Procter & Gamble to sell Camay and Zest to Unilever,2014-12-22
"U.K. stocks edge up, but pound drops to 15-month low",2014-12-23
Which sectors historically perform best late in bull runs?,2015-01-08
Being a dividend aristocrat beats being the S&P,2015-01-09
Unilever profit rises despite sales slump in China,2015-01-20
How you can cash in on the dollar’s coming decline,2015-01-22
20 dividend stocks to help you rise above low interest rates,2015-01-23
Kimberly-Clark gives disappointing profit outlook,2015-01-23
United Technologies moves up earnings release because of weather,2015-01-26
The market in a minute: Looking toward Europe,2015-01-26
"Apple earnings, Fed vie for investor attention this week",2015-01-26
Procter & Gamble Q2 core EPS $1.06 vs. $1.15 a year ago,2015-01-27
Procter & Gamble Q2 sales $20.16 bln vs. $21.1 bln; FactSet consensus $20.6 bln,2015-01-27
Procter & Gamble Q2 FactSet consensus EPS $1.13,2015-01-27
P&G now sees core 2015 EPS to be flat to down low single digits from a year ago,2015-01-27
Procter & Gamble's stock falls 1.9% premarket after Q2 results,2015-01-27
"Procter & Gamble's stock falls after profit miss, outlook cut",2015-01-27
"Procter & Gamble's profit, sales miss expectations",2015-01-27
Dow members reporting results shaving off 144 points from Dow,2015-01-27
Sky-high expectations put pressure on Apple earnings report after the bell,2015-01-27
U.S. stocks suffer biggest drop in 3 weeks,2015-01-27
Apple shares jump on record iPhone sales,2015-01-27
"Updates, advisories and surprises",2015-01-27
"Colgate posts strong earnings, flags currency risk",2015-01-29
"Lew: Greece, Europe should 'turn heat down' in bailout talks",2015-02-09
"P&G says new facility will create 1,000 construction jobs, 700 new full-time jobs",2015-02-10
"P&G to open facility in West Virginia, create 700 full-time jobs",2015-02-10
Procter & Gamble to build new manufacturing facility in West Virginia,2015-02-10
P&G to invest about $500 mln in new plant,2015-02-10
A look at who loses with a U.S. dollar rally,2015-02-17
P&G gets another grilling from Wall Street,2015-02-19
These stock decisions are hobbling your mutual fund,2015-02-27
Buffett explains his Tesco mistake as he lists Berkshire’s 15 biggest holdings,2015-02-28
Procter & Gamble Is a Gamble Not Worth Taking,2015-03-10
These Goldman stock bets may be a smart way to play dollar’s rise,2015-03-16
Apple still buyback king as repurchases overall slow down,2015-03-17
Don’t Let Obama proposals sidetrack your financial planning,2015-03-23
Wal-Mart ups pressure on suppliers to cut prices,2015-03-31
Procter & Gamble sells Vicks VapoStream U.S. brand,2015-03-31
"Apple, United Health may be winners this earnings season",2015-04-01
Is this finally the quarter when earnings will sink stocks?,2015-04-06
"Who wins, who loses in blockbuster M&A deals",2015-04-09
12 worst American product flops,2015-04-10
P&G chief Lafley lays groundwork for exit ---,2015-04-14
Unilever boosted by stronger dollar,2015-04-16
Warren Buffett on track to lose more than $1 billion on his Dow stocks in one day,2015-04-17
Procter & Gamble increases dividend by 3%,2015-04-17
Procter & Gamble's dividend up by 3%,2015-04-17
Peak earnings week to follow big global selloff,2015-04-19
Coty names consumer goods veteran as new CEO,2015-04-20
Publicis posts 32% jump in sales,2015-04-21
Kimberly-Clark sales and profit beat estimates,2015-04-21
What to look for in Procter & Gamble earnings,2015-04-22
"Google, Microsoft, Amazon shares rise after earnings reports",2015-04-23
Why there’s nothing lurking under the bed for this market right now,2015-04-23
Procter & Gamble hurt by strong dollar,2015-04-23
Procter & Gamble sales fall short of estimates,2015-04-23
Procter & Gamble shares down 0.8% in premarket trade,2015-04-23
Procter & Gamble sees FY organic sales growth in low single digits,2015-04-23
Procter & Gamble Q3 FactSet sales consensus $18.4 bln,2015-04-23
"Procter & Gamble Q3 sales $18.1 bln, down 8%",2015-04-23
Procter & Gamble Q3 adj. EPS 92 cents; FactSet consensus 92 cents,2015-04-23
Procter & Gamble Q3 EPS 75 cents vs 90 cents,2015-04-23
Procter & Gamble sees FY net sales down 5% to 6%,2015-04-23
Procter & Gamble sees FY core EPS up in double digits,2015-04-23
P&G joins movement to cut ad costs,2015-04-26
Dollar is Public Enemy No. 1 this earnings season,2015-04-27
Procter & Gamble downgraded to hold from buy at Societe Generale,2015-04-29
This longtime stock bull is now concerned about earnings and rising rates,2015-04-30
ETFs for ‘growth’ and ‘value’ stocks can trip up investors,2015-05-29
"When it comes to retirement income, dividend stocks beat bonds",2015-06-01
The investors’ case for sustainability,2015-06-03
Procter & Gamble Looks Like a Sure Bet,2015-06-04
Procter & Gamble upgraded to long-term buy from neutral at Hilliard Lyons,2015-06-04
Deutsche Bank predicts 5%-9% correction for S&P 500,2015-06-08
SEC plans to force companies to disclose auditor tenure,2015-06-15
Procter & Gamble's stock rises 1.3% premarket after report it is selling businesses to Coty,2015-06-16
Coty buys 3 businesses from P&G for $12 billion,2015-06-16
Adobe shares slide after hours on weak outlook,2015-06-16
Coty Cleaned Up in Procter & Gamble Auction,2015-06-17
30 stocks at risk from a government clampdown on buybacks,2015-06-18
"Procter & Gamble, Apple lead Dow laggards",2015-06-23
Procter & Gamble: A Bold Bet Can Bring a Bounty,2015-06-25
The good and the bad for Procter & Gamble,2015-06-26
Why are these ‘government’ heads getting raises of 567%?,2015-07-01
P&G settles suit on puffed-up packaging,2015-07-07
Procter & Gamble agrees to sell beauty businesses,2015-07-09
P&G accepts Coty's $12.5 billion bid for 43 of its beauty brands,2015-07-09
P&G sees one-time gain of $5 bln-$7 bln from Coty deal,2015-07-09
Procter & Gamble accepts Coty's $12.5 bln offer for 43 of its beauty brands,2015-07-09
P&G's stock gains 0.9% premarket after co. accepts Coty's bid for its beauty brands,2015-07-09
S&P 500’s reversal isn’t a dead-cat bounce,2015-07-15
P&G Must Innovate,2015-07-18
Kimberly Clark raises outlook after earnings beat,2015-07-23
Woeful energy-stock earnings are punishing the S&P 500,2015-07-26
Procter & Gamble to name new CEO by Thursday: report,2015-07-27
"Baidu U.S. shares fall on earnings miss, revenue forecast",2015-07-27
Procter & Gamble CEO Lafley set to hand reins to Taylor,2015-07-27
P&G names David Taylor as CEO,2015-07-28
China’s market may be partying like it’s 1929,2015-07-28
P&G names David Taylor as CEO,2015-07-28
What to look for in Procter & Gamble earnings,2015-07-29
Get ready to cash in on the bottom for commodities,2015-07-29
LinkedIn shares volatile after earnings top Street view,2015-07-30
Procter & Gamble's stock drops 3.5% to pace Dow industrials decliners after Q4 results,2015-07-30
U.S. stocks pare early losses to end flat,2015-07-30
U.S. company struggles in Venezuela are stark reminder of emerging market risk,2015-07-30
Get ready for the dollar’s next big move,2015-07-30
Procter & Gamble Q4 core EPS $1; FactSet consensus 95 cents,2015-07-30
"Procter & Gamble beats profit expectations, but provides downbeat outlook",2015-07-30
"Procter & Gamble offers muted outlook, sales dip",2015-07-30
Procter & Gamble Q4 revenue $17.79 bln vs. $19.6 bln; FactSet consensus $17.89 bln,2015-07-30
Procter & Gamble Q4 net EPS 18 cents vs. 89 cents a year ago,2015-07-30
Procter & Gamble sees fiscal 2016 core EPS to be up mid-single digits from 2015's $3.77,2015-07-30
Procter & Gamble sees fiscal 2016 sales down low-to-mid single digits from 2015,2015-07-30
S&P 500 Rises 1.2% on the Week,2015-08-01
Coty swings to profit and beats on cost cuts,2015-08-13
Coty swings to profit and beats on cost cuts,2015-08-13
Wall Street has no right to treat you like a child,2015-08-17
Russia restricts sale of western cleaning products,2015-08-25
Procter & Gamble off 0.9% to pace Dow laggards,2015-08-28
P&G cuts CEO bonus after earnings shortfall,2015-08-29
Does this survey confirm our worst fears about the sexes?,2015-09-02
"P&G, others agree to laundry-pod safety standards",2015-09-04
How to make money in the coming economic ‘ice age’,2015-09-05
All 30 Dow stocks are rallying ahead of the open,2015-09-08
5 well-known stocks to sell now,2015-09-08
Procter & Gamble upgraded to buy from neutral at SunTrust Robinson Humphrey,2015-09-08
Procter & Gamble's stock climbs 1.8% premarket after analyst upgrade,2015-09-08
Procter & Gamble's stock jumps after analyst upgrades on 'compelling' valuation,2015-09-08
Procter & Gamble off 1.1% to top Dow decliners,2015-09-14
P&G’s Inflection Point?,2015-09-19
How Notre Dame is making Pope Francis’ climate vision real,2015-09-25
"U.S. stocks end with a flourish, but post worst quarterly drop in 4 years",2015-09-30
FutureFuel Pumped by P&G Deal,2015-10-05
SABMiller raises cost-savings target,2015-10-09
"16 years later, billions in value gets wiped away from Bankers Trust",2015-10-09
"Microsoft, Amazon, former Google headline third-quarter’s earnings peak week",2015-10-18
What to look for in Procter & Gamble earnings,2015-10-22
Procter & Gamble Q1 EPS 91 cents vs. 69 cents a year ago,2015-10-23
Procter & Gamble Q1 core EPS 98 cents; FactSet consensus 95 cents,2015-10-23
Procter & Gamble Q1 sales $16.53 bln vs. $18.77 bln; FactSet consensus $17.28 bln,2015-10-23
Procter & Gamble's stock falls 0.9% premarket after Q1 results,2015-10-23
Procter & Gamble's stock slips as sales fall more than expected,2015-10-23
Procter & Gamble sales miss as it exits brands,2015-10-23
Procter & Gamble sales miss as it exits brands,2015-10-23
Dressbarn shoots for image upgrade with fall ad campaign starring farm animals,2015-10-26
"Estée Lauder posts strong profit, raises dividend",2015-11-02
"Coty profit rises, says on track to close P&G deal",2015-11-05
These are my 15 favorite dividend stocks,2015-11-19
13 ‘Dividend Aristocrat’ stocks with yields over 4%,2015-11-25
"Chevron Corp. paces Dow laggards, off 3.2%, as oil prices fall",2015-12-07
"Procter & Gamble leads Dow gainers, up 0.6%",2015-12-07
Omnicom wins bulk of P&G's North America business,2015-12-07
U.S. benchmarks rattle the cage on important support,2015-12-08
U.S. benchmarks rattle the cage on important support,2015-12-08
9 stocks to own as the Federal Reserve goes into rate-increase mode,2015-12-16
P&G's Gillette files patent suit against Dollar Shave Club,2015-12-17
"Gillette sues Dollar Shave Club, alleging patent infringement",2015-12-17
Procter & Gamble upgraded to buy from hold at Stifel Nicolaus,2016-01-19
Procter & Gamble's stock climbs after analyst upgrade,2016-01-19
