Headline,Date
"Dow extends 30-year breakout (slightly), S&P 500 rallies from first support","Feb. 27, 2017 at 11:23 a.m. ET"
Hedge Funds’ Favorite ETFs,"Feb. 25, 2017 at 12:24 a.m. ET"
An Active Voice for Bonds,"Feb. 25, 2017 at 12:24 a.m. ET"
Nasdaq’s ‘bearish’ reversal pattern pairs with Dow’s 10-day record-setting streak,"Feb. 24, 2017 at 11:27 a.m. ET"
Charting the Dow’s longest record-setting streak since 1987,"Feb. 23, 2017 at 11:13 a.m. ET"
Dow ETF suffers abrupt outflows even as the index scores repeat records,"Feb. 22, 2017 at 1:29 p.m. ET"
S&P 500 nails the near-term technical target,"Feb. 22, 2017 at 11:10 a.m. ET"
"Here’s the case for Dow 30,000 in Trump's first term","Feb. 18, 2017 at 1:50 p.m. ET"
Charting a technical record last registered in 1987,"Feb. 17, 2017 at 11:38 a.m. ET"
What investors ought to do after Trump fails to criticize Abe’s policies,"Feb. 14, 2017 at 7:38 p.m. ET"
Appaloosa Management snaps up Allergan shares in 4th quarter,"Feb. 14, 2017 at 4:54 p.m. ET"
Charting the breakout trifecta: Big three U.S. benchmarks take flight,"Feb. 13, 2017 at 10:59 a.m. ET"
Best Fund Families of 2016,"Feb. 11, 2017 at 1:24 a.m. ET"
Path to Bitcoin ETF still uncertain but may be easier under Trump,"Feb. 10, 2017 at 12:14 p.m. ET"
Bull trend confirmed: Charting the ‘tax reform’ technical breakout,"Feb. 10, 2017 at 11:30 a.m. ET"
Big three U.S. benchmarks rattle the cage on a technical breakout,"Feb. 9, 2017 at 11:54 a.m. ET"
Low-carbon ETFs catch a spark in Trump era,"Feb. 8, 2017 at 4:04 p.m. ET"
"Charting a slow-motion breakout attempt: Nasdaq, Dow pull in from record highs","Feb. 8, 2017 at 11:34 a.m. ET"
"Bull trend intact, S&P 500’s February breakout attempt underway","Feb. 7, 2017 at 12:25 p.m. ET"
"Bull trend intact, U.S. benchmarks’ February breakout attempt underway","Feb. 7, 2017 at 11:54 a.m. ET"
Investors are waking up to these stocks — the ‘untold story of 2017’,"Feb. 7, 2017 at 7:44 a.m. ET"
Is this the most boring stock market ever?,"Feb. 7, 2017 at 6:58 a.m. ET"
"S&P 500 hesitates near the 2,300 target, Nasdaq tags record close","Feb. 6, 2017 at 11:40 a.m. ET"
"Dow back for a second crack at 20,000, S&P 500 presses uncharted territory","Feb. 3, 2017 at 11:14 a.m. ET"
"Nasdaq nails the breakout point, S&P 500 narrowly survives initial test","Feb. 1, 2017 at 11:49 a.m. ET"
"Market bears fire shot across the bow, S&P 500 ventures under the breakout point","Jan. 31, 2017 at 12:55 p.m. ET"
ETFs could see $1 trillion in inflows over the coming year,"Jan. 31, 2017 at 12:54 p.m. ET"
"Volatility Index takes flight, S&P 500 ventures under the breakout point","Jan. 30, 2017 at 11:29 a.m. ET"
Two things are happening in the U.S. stock market for the first time since 1900,"Jan. 27, 2017 at 11:48 a.m. ET"
VIX tags multi-year lows amid bullish S&P 500 technical breakout,"Jan. 27, 2017 at 11:17 a.m. ET"
"Trump’s wall stocks may already be too high, analyst says","Jan. 26, 2017 at 1:55 p.m. ET"
"S&P 500 nails the 2,300 target, Dow extends the break from 20,000","Jan. 26, 2017 at 11:55 a.m. ET"
"Dow hitting 20,000 is a reminder that it’s the best active fund ever fashioned","Jan. 26, 2017 at 5:45 a.m. ET"
"The Dow Hit 20,000… Now What?","Dec. 13, 2016 at 3:55 p.m. ET"
"Charting a technical breakout: Dow clears 20,000, S&P approaches the 2,300 target","Jan. 25, 2017 at 11:34 a.m. ET"
The Trump factor: Should investors be bullish or bearish — or neither?,"Jan. 25, 2017 at 9:38 a.m. ET"
How stocks perform in a new president’s first 100 days — in one chart,"Jan. 24, 2017 at 4:09 a.m. ET"
Charting a near-term divergence: Russell 2000 challenges the 50-day average,"Jan. 23, 2017 at 11:28 a.m. ET"
Stocks Flat as Trump Takes Oath. What’s Next?,"Jan. 20, 2017 at 2:39 p.m. ET"
"Bull trend absorbs slight downturn, Dow rises from one-month lows","Jan. 20, 2017 at 11:52 a.m. ET"
"Charting a slight divergence: Dow industrials, Russell 2000 challenge first support","Jan. 18, 2017 at 12:00 p.m. ET"
Gold prices could soar if Donald Trump says any one of these five things,"Jan. 18, 2017 at 5:22 a.m. ET"
"Bull trend intact, S&P 500 maintains the range","Jan. 17, 2017 at 12:40 p.m. ET"
Barron’s Experts: 8 Picks For a Topsy-Turvy Year,"Jan. 14, 2017 at 9:38 a.m. ET"
"Bull trend absorbs the whipsaw, S&P 500 rattles cage on record close","Jan. 13, 2017 at 11:13 a.m. ET"
Market bears resurface: Charting the S&P 500’s downturn from near-record highs,"Jan. 12, 2017 at 11:38 a.m. ET"
Here’s how much ETFs are dominating on the trading floor,"Jan. 10, 2017 at 9:09 a.m. ET"
"Five unpopular, but prudent, things for investors to do near Dow 20,000","Jan. 9, 2017 at 5:41 p.m. ET"
"Strong bull trend tags Dow 19,999","Jan. 9, 2017 at 11:07 a.m. ET"
Two Trump Tax Reform Trades,"Jan. 7, 2017 at 12:32 a.m. ET"
The Smart Approach to Buying Dividend Stocks,"Jan. 6, 2017 at 4:06 p.m. ET"
"Charting a breakout attempt: Nasdaq notches record close, presses 5,500 mark","Jan. 6, 2017 at 10:59 a.m. ET"
Time to go for ‘The Big Short’ with stocks? Here’s when you’ll know,"Jan. 6, 2017 at 9:27 a.m. ET"
"S&P 500 meets resistance, balks near record close","Jan. 5, 2017 at 12:02 p.m. ET"
Charting a constructive 2017 start ahead of Fed minutes,"Jan. 4, 2017 at 11:47 a.m. ET"
Bull trend pauses: Charting the S&P 500’s early-2017 holding pattern,"Jan. 3, 2017 at 1:51 p.m. ET"
Here are the biggest ETF winners and losers of 2016,"Dec. 30, 2016 at 4:23 p.m. ET"
The Trump Effect: Best and Worst Stocks in 2016,"Dec. 30, 2016 at 10:20 a.m. ET"
"Why Stocks Got Stuck Just Short of Dow 20,000","Dec. 29, 2016 at 8:48 a.m. ET"
Dow books 7th straight weekly gain in muted preholiday trade,"Dec. 23, 2016 at 4:32 p.m. ET"
4 reasons to weight your portfolio toward small-cap growth stocks in 2017,"Dec. 22, 2016 at 1:15 p.m. ET"
"As Dow climbs to 20,000, its ETF sees big inflows and trading","Dec. 22, 2016 at 3:10 a.m. ET"
"Charting a slow-motion breakout attempt: Dow hesitates at the 20,000 mark","Dec. 21, 2016 at 12:08 p.m. ET"
Five reasons stocks are being bought and gold sold despite terror news,"Dec. 20, 2016 at 3:08 p.m. ET"
"Charting a bull flag: Nasdaq, S&P 500 hold first support","Dec. 19, 2016 at 11:25 a.m. ET"
Here’s why the ETF graveyard is getting crowded,"Dec. 17, 2016 at 1:54 p.m. ET"
Cybersecurity ETFs rise following news of another Yahoo hack,"Dec. 15, 2016 at 12:05 p.m. ET"
U.S. benchmarks’ December breakout pauses ahead of the Fed,"Dec. 14, 2016 at 11:20 a.m. ET"
Picking winning stocks can be a complicated technical task,"Dec. 14, 2016 at 10:46 a.m. ET"
This figure helps explain why so many active ETF managers underperform,"Dec. 14, 2016 at 10:04 a.m. ET"
"Bull trend confirmed: Charting the approach of Dow 20,000 ahead of the Fed","Dec. 13, 2016 at 12:19 p.m. ET"
Is the bond market embarking on a 1946-like 35-year cycle of rising rates?,"Dec. 10, 2016 at 9:20 a.m. ET"
"Get Ready for Dow 20,000","Dec. 10, 2016 at 2:25 a.m. ET"
"Charting a persistent technical breakout, Nasdaq reaches all-time highs","Dec. 9, 2016 at 11:36 a.m. ET"
"This buying panic may last until Dow 20,000","Dec. 8, 2016 at 2:05 p.m. ET"
Bull trend confirmed: S&P 500 takes flight amid broadening sector participation,"Dec. 8, 2016 at 11:49 a.m. ET"
"Could Trump, China conflicts take the U.S. into recession?","Dec. 7, 2016 at 12:18 p.m. ET"
Charting the S&P 500’s latest slow-motion breakout attempt,"Dec. 7, 2016 at 11:24 a.m. ET"
Bull trend intact: S&P 500 rallies from the breakout point,"Dec. 6, 2016 at 12:28 p.m. ET"
The chase for performance is on after the results in Italy,"Dec. 5, 2016 at 2:32 p.m. ET"
"Dow extends break to uncharted territory, S&P holds the 2,190 breakout point","Dec. 5, 2016 at 11:32 a.m. ET"
Fears over the Italian vote drive the smart money into gold,"Dec. 4, 2016 at 5:44 p.m. ET"
Wall Street’s Trump optimism comes with heavy dose of uncertainty,"Dec. 3, 2016 at 2:17 p.m. ET"
"S&P 500 nails the 2,190 breakout point, survives initial retest","Dec. 2, 2016 at 11:47 a.m. ET"
Why the stock market’s failure to launch after the OPEC deal is ‘ominous’,"Dec. 2, 2016 at 3:10 a.m. ET"
"Charting a December divergence, Nasdaq plunges to 50-day average","Dec. 1, 2016 at 11:50 a.m. ET"
"Closing out November, U.S. benchmarks sustain the technical breakout","Nov. 30, 2016 at 11:21 a.m. ET"
This ETF has jumped sevenfold since the start of the bull market,"Nov. 30, 2016 at 10:20 a.m. ET"
Bull trend intact: Charting the S&P 500’s garden-variety pullback,"Nov. 29, 2016 at 12:24 p.m. ET"
This stat suggests bullish bets on U.S. stocks are getting crowded,"Nov. 28, 2016 at 4:55 p.m. ET"
"Bull trend pauses, U.S. benchmarks pull in from record highs","Nov. 28, 2016 at 11:18 a.m. ET"
Wall Street Borrows From Next Year’s Gains,"Nov. 26, 2016 at 12:10 a.m. ET"
Why the S&P 500’s rise to record highs isn’t a proper breakout yet,"Nov. 25, 2016 at 8:04 a.m. ET"
Investors have much to be grateful for this Thanksgiving,"Nov. 24, 2016 at 11:05 p.m. ET"
Why the sugar rush for stocks isn’t done yet,"Nov. 23, 2016 at 3:01 p.m. ET"
"Bull trend broadens: Charting the break atop Dow 19,000, S&P 2,200","Nov. 23, 2016 at 11:58 a.m. ET"
This online retail ETF is already an outperformer ahead of Black Friday,"Nov. 23, 2016 at 6:17 a.m. ET"
"Charting the approach of Dow 19,000 against rotational (and bullish) backdrop","Nov. 22, 2016 at 12:08 p.m. ET"
Energy may be next stock-market sector lifted by the ‘Trump trade’,"Nov. 22, 2016 at 2:54 a.m. ET"
"Final breakout attempt underway, S&P 500 presses all-time highs","Nov. 21, 2016 at 11:17 a.m. ET"
"Bull trend broadens, S&P, Nasdaq quietly press record territory","Nov. 18, 2016 at 11:20 a.m. ET"
A Trump trade war? Why Goldman thinks investors shouldn’t believe the hype,"Nov. 18, 2016 at 9:26 a.m. ET"
"Sector rotation persists, Nasdaq clears major resistance","Nov. 17, 2016 at 11:36 a.m. ET"
"Nasdaq nails the range top, Dow pulls in from record highs","Nov. 16, 2016 at 11:27 a.m. ET"
Stock market investors turn to small-caps after Trump win,"Nov. 16, 2016 at 8:04 a.m. ET"
String of hacks keeps cybersecurity ETFs in focus and in the green,"Nov. 15, 2016 at 9:47 a.m. ET"
Corporate bond ETFs suffer huge outflows as investors get set for Trump,"Nov. 14, 2016 at 7:45 a.m. ET"
Dow industrials break to all-time highs amid bullish sector rotation,"Nov. 10, 2016 at 11:54 a.m. ET"
The death of Obamacare will bring new opportunities for investors,"Nov. 10, 2016 at 11:26 a.m. ET"
A 12-step plan to strengthen your portfolio after Trump’s victory,"Nov. 10, 2016 at 10:44 a.m. ET"
Now is not the time to buy ‘Trump’ stocks,"Nov. 9, 2016 at 1:02 p.m. ET"
S&P 500 rally above its 50-day moving average is technically bullish short term,"Nov. 9, 2016 at 11:47 a.m. ET"
S&P 500 rattles trendline resistance despite U.S. election surprise,"Nov. 9, 2016 at 11:20 a.m. ET"
Equity ETFs see massive one-day outflows after surprise Trump victory,"Nov. 9, 2016 at 11:13 a.m. ET"
"S&P 500 spikes from the 200-day average, rallies to firmer technical ground","Nov. 8, 2016 at 12:26 p.m. ET"
Clinton victory on Election Day could trigger a rally in this risky asset,"Nov. 7, 2016 at 3:58 p.m. ET"
The message from the market today is to buy these 5 stocks,"Nov. 7, 2016 at 2:55 p.m. ET"
"S&P 500 nails the 200-day average, spikes to challenge major resistance","Nov. 7, 2016 at 11:39 a.m. ET"
"Buy Facebook, and why Amazon’s stock price should struggle","Nov. 7, 2016 at 9:25 a.m. ET"
Do Trump’s rising poll numbers mean you should sell stocks?,"Nov. 3, 2016 at 10:21 a.m. ET"
"U.S. benchmarks violate major support, VIX signals complacency","Nov. 2, 2016 at 12:09 p.m. ET"
S&P 500 teeters on major support amid tightening political race,"Nov. 1, 2016 at 12:41 p.m. ET"
"If you’re thinking three years ahead for your portfolio, start thinking defense","Nov. 1, 2016 at 11:21 a.m. ET"
"S&P 500, Nasdaq nail major support, retest underway to conclude October","Oct. 31, 2016 at 11:31 a.m. ET"
"When Stock-Picking, Choose Scary Over Safe","Oct. 29, 2016 at 12:34 a.m. ET"
"S&P 500 holds the range, Russell 2000 continues to press major support","Oct. 28, 2016 at 11:42 a.m. ET"
Get ready to cheer the best five days of the year for stocks,"Oct. 28, 2016 at 6:07 a.m. ET"
Small- and mid-cap benchmarks survive (another) retest of major support,"Oct. 26, 2016 at 11:14 a.m. ET"
Cloud-computing ETF hits new high amid strong industry growth,"Oct. 24, 2016 at 2:37 p.m. ET"
"S&P 500 ventures atop resistance, within view of 50-day average","Oct. 24, 2016 at 11:09 a.m. ET"
Beware of exotic new ETFs making big promises,"Oct. 24, 2016 at 5:20 a.m. ET"
Inflation: The Most Important Investment Trend Today,"Oct. 21, 2016 at 11:01 a.m. ET"
Investors turn away from utility ETFs ahead of expected interest-rate hike,"Oct. 21, 2016 at 12:52 p.m. ET"
"Nasdaq challenges the breakdown point, S&P 500 traverses the range","Oct. 21, 2016 at 11:49 a.m. ET"
Surprise: The earnings recession is just about over,"Oct. 21, 2016 at 11:30 a.m. ET"
Follow the leader: Junk bond gains may herald a coming equity rally,"Oct. 21, 2016 at 9:58 a.m. ET"
"S&P 500, Nasdaq balk (again) at first resistance","Oct. 20, 2016 at 11:02 a.m. ET"
"S&P 500, Nasdaq back for latest crack at the breakdown point","Oct. 19, 2016 at 11:23 a.m. ET"
S&P 500’s bullish reversal stalls at the breakdown point,"Oct. 17, 2016 at 11:48 a.m. ET"
Will turbulent stock trading send investors flocking back to low-volatility funds?,"Oct. 16, 2016 at 8:35 a.m. ET"
Big outflows from this popular fund might be sending an important message,"Oct. 14, 2016 at 3:03 p.m. ET"
Charting the S&P 500’s bullish hammer at major support,"Oct. 14, 2016 at 11:59 a.m. ET"
"S&P 500, Dow industrials rattle the cage on major support: S&P 2,117, and Dow 18,000","Oct. 13, 2016 at 11:50 a.m. ET"
Brexit-related aftershock stirs U.S. market technical cross currents,"Oct. 12, 2016 at 12:02 p.m. ET"
"Market bears resurface, S&P 500 ventures under near-term support","Oct. 11, 2016 at 1:18 p.m. ET"
Who can save Twitter? Only a Wall Street barbarian,"Oct. 11, 2016 at 7:57 a.m. ET"
"Nasdaq presses uncharted territory, S&P 500 challenges the 50-day average","Oct. 10, 2016 at 11:27 a.m. ET"
New rule may create a $10 trillion ETF juggernaut by 2020,"Oct. 8, 2016 at 11:43 a.m. ET"
Schwab joins BlackRock in ETF price war as providers ‘race to zero’,"Oct. 8, 2016 at 11:42 a.m. ET"
U.S. benchmarks’ ‘bull trend’ absorbs October currency whipsaws,"Oct. 7, 2016 at 11:30 a.m. ET"
Investors piled into ETFs during Q3,"Oct. 6, 2016 at 8:20 a.m. ET"
"Charting the S&P 500’s range-bound, but bullish, fourth-quarter backdrop","Oct. 4, 2016 at 12:28 p.m. ET"
"S&P, Dow rattle the near-term range","Oct. 3, 2016 at 11:48 a.m. ET"
The biggest third-quarter winners were technology and... Austria,"Sep. 30, 2016 at 5:35 p.m. ET"
S&P 500’s ‘bull trend’ absorbs final third-quarter whipsaw,"Sep. 30, 2016 at 11:53 a.m. ET"
What should you do if Trump is right about a bond bubble?,"Sep. 29, 2016 at 1:10 p.m. ET"
Charting a surprisingly flat September S&P 500 performance,"Sep. 29, 2016 at 11:49 a.m. ET"
Charting a garden variety pullback ahead of the U.S. presidential debate,"Sep. 26, 2016 at 11:17 a.m. ET"
Social Media ETF surges to new high on report of possible Twitter deal,"Sep. 23, 2016 at 3:29 p.m. ET"
"S&P 500 extends breakout, reclaims the 50-day average","Sep. 23, 2016 at 11:25 a.m. ET"
Get ready to trade the first presidential debate,"Sep. 23, 2016 at 10:40 a.m. ET"
"Charting a bullish technical tilt after the BOJ, and ahead of the Fed","Sep. 21, 2016 at 11:24 a.m. ET"
"Get set to trade the BOJ, Fed and OPEC meetings","Sep. 21, 2016 at 9:52 a.m. ET"
This ETF bets that companies with female leadership will outperform,"Sep. 20, 2016 at 5:09 p.m. ET"
Charting the S&P 500’s bullish-leaning holding pattern ahead of the Fed,"Sep. 20, 2016 at 12:37 p.m. ET"
"Why the S&P could drop for a few weeks, then pop higher — in one chart","Sep. 20, 2016 at 2:36 a.m. ET"
Real estate ETF draws hot interest in sector’s S&P 500 debut,"Sep. 19, 2016 at 5:22 p.m. ET"
"Nasdaq presses uncharted territory, S&P 500 holds the range","Sep. 19, 2016 at 11:32 a.m. ET"
"Nasdaq reclaims the breakdown point, within view of record highs","Sep. 16, 2016 at 11:39 a.m. ET"
"S&P 500 nails major support (again), rally attempt underway","Sep. 15, 2016 at 11:23 a.m. ET"
Action by the Bank of Japan could have dramatic results for stocks,"Sep. 15, 2016 at 2:37 a.m. ET"
"S&P, Dow survive second test of major support","Sep. 14, 2016 at 11:36 a.m. ET"
"S&P 500 survives major technical test, bull trend (tenuously) intact","Sep. 13, 2016 at 1:00 p.m. ET"
What to do with a chart that shows no place for investors to hide,"Sep. 12, 2016 at 12:38 p.m. ET"
"Market bears fire shot across the bow, U.S. benchmarks retest major support","Sep. 12, 2016 at 11:59 a.m. ET"
Why the ECB’s Super Mario really needs all his superpowers now,"Sep. 8, 2016 at 9:25 a.m. ET"
"Here are August’s biggest movers on the Dow, S&P 500","Aug. 31, 2016 at 8:03 p.m. ET"
Financial sector enjoys best day in weeks amid growing rate-hike talk,"Aug. 29, 2016 at 5:49 p.m. ET"
An eye-opening chart shows up as Yellen snubs the doomsday crowd,"Aug. 29, 2016 at 1:48 p.m. ET"
The market in a minute: Hurry up and wait (some more),"Aug. 29, 2016 at 11:38 a.m. ET"
Janet Yellen’s speech was wishy-washy. Now what?,"Aug. 27, 2016 at 7:25 p.m. ET"
"On the first anniversary of an ETF freakout, concerns linger","Aug. 27, 2016 at 11:49 a.m. ET"
Four technical factors that will show the direction of the stock market,"Aug. 25, 2016 at 4:20 p.m. ET"
Don’t fall prey to the low-credibility Fed echo chamber,"Aug. 18, 2016 at 11:38 a.m. ET"
"If you thought the pre-election melt-up was over, it’s not","Aug. 17, 2016 at 11:55 a.m. ET"
How activist investors are flying below the radar,"Aug. 17, 2016 at 4:29 a.m. ET"
"Dow industrials tag record highs, breakout attempt underway","Aug. 11, 2016 at 11:53 a.m. ET"
Pioneer of smart-beta investing warns strategy is being abused,"Aug. 11, 2016 at 10:11 a.m. ET"
What investors can take away from Trump on trade,"Aug. 10, 2016 at 3:53 a.m. ET"
Beware the market ‘shenanigans’ promised by a dull August,"Aug. 9, 2016 at 9:25 a.m. ET"
Investors should ignore the jobs number and pay attention to this 74-week streak,"Aug. 5, 2016 at 9:55 a.m. ET"
Why your ‘growth’ portfolio may not be growing,"Aug. 4, 2016 at 2:55 a.m. ET"
"S&P 500 violates support, back for a crack at the breakdown point","Aug. 3, 2016 at 11:55 a.m. ET"
Has the election summer melt up begun?,"Aug. 2, 2016 at 11:33 a.m. ET"
Is this rally a glass half empty or a glass half full?,"Jul. 21, 2016 at 2:46 p.m. ET"
Tech investors should embrace their inner wimp and buy dividend stocks,"Jul. 21, 2016 at 1:27 p.m. ET"
"S&P, Dow hold record territory amid dwindling volume","Jul. 21, 2016 at 11:44 a.m. ET"
Look for profit potential in these 7 self-driving-car stocks,"Jul. 20, 2016 at 10:39 p.m. ET"
"For this rally to continue, there must be a change in leadership","Jul. 15, 2016 at 1:19 p.m. ET"
Charting the Dow industrials’ break to uncharted territory,"Jul. 13, 2016 at 11:48 a.m. ET"
"Is it buy, sell or hold time as the market hits new highs?","Jul. 12, 2016 at 11:07 a.m. ET"
Third 9-to-1 rally fuels S&P 500 break to uncharted territory,"Jul. 11, 2016 at 11:40 a.m. ET"
Charting the S&P 500’s approach of the 2016 peak,"Jul. 8, 2016 at 11:26 a.m. ET"
S&P 500’s prospects are as clear as night and day,"Jul. 8, 2016 at 7:37 a.m. ET"
"S&P, Dow hold the range top ahead of U.S. jobs report","Jul. 7, 2016 at 11:30 a.m. ET"
The disconnect between stocks and bonds reaches the breaking point,"Jul. 6, 2016 at 12:20 p.m. ET"
"S&P, Dow nail first support, survive initial retest","Jul. 6, 2016 at 11:26 a.m. ET"
"U.S. benchmarks digest Brexit-fueled whipsaw, S&P 500 tops near major resistance","Jul. 5, 2016 at 12:41 p.m. ET"
"Brexit-rally defies gravity, S&P 500 within view of June peak","Jul. 1, 2016 at 11:32 a.m. ET"
Second 9-to-1 rally places U.S. benchmarks on firmer technical ground,"Jun. 30, 2016 at 11:22 a.m. ET"
"S&P 500 absorbs Brexit, reclaims the 2,040 breakdown point","Jun. 29, 2016 at 11:45 a.m. ET"
What Independence Day and quarter end mean for your portfolio,"Jun. 29, 2016 at 11:25 a.m. ET"
Summer crash of 2016 is about more than the Brexit,"Jun. 29, 2016 at 4:17 a.m. ET"
Charting a bearish technical shift in the stock market in Brexit aftermath,"Jun. 28, 2016 at 1:09 p.m. ET"
Charting a bearish technical shift amid Brexit aftermath,"Jun. 28, 2016 at 12:26 p.m. ET"
"Charts say Brexit bottom not in, but plenty of opportunities developing","Jun. 27, 2016 at 1:17 p.m. ET"
"S&P, Dow extend downdraft, venture under the 200-day average","Jun. 27, 2016 at 11:06 a.m. ET"
"Brexit fallout may be more about fear than fundamentals, 1 stock’s move suggests","Jun. 24, 2016 at 1:26 p.m. ET"
Post-Brexit opportunities in three British stocks,"Jun. 24, 2016 at 12:50 p.m. ET"
"PPL doesn't expect significant impact from Bexit, yet","Jun. 24, 2016 at 7:45 a.m. ET"
Alternative investing has been a huge disaster,"Jun. 21, 2016 at 1:24 p.m. ET"
How to use stock options to profit from Brexit,"Jun. 20, 2016 at 8:10 a.m. ET"
Do the charts say to sell stocks and buy gold before a Brexit?,"Jun. 17, 2016 at 10:43 a.m. ET"
"Nasdaq nails the 200-day average, lifts from support","Jun. 15, 2016 at 11:19 a.m. ET"
"S&P, Dow pull in toward retest of the 50-day average","Jun. 13, 2016 at 11:30 a.m. ET"
Do we really know that George Soros is bearish?,"Jun. 10, 2016 at 12:10 p.m. ET"
Charting a garden-variety pullback from the 2016 peak,"Jun. 10, 2016 at 11:32 a.m. ET"
Why this market is on the verge of falling hard,"Jun. 9, 2016 at 3:31 a.m. ET"
How oil rescued the stock market,"Jun. 9, 2016 at 3:30 a.m. ET"
In focus: The market starts to get near the highs,"Jun. 8, 2016 at 10:39 p.m. ET"
S&P 500’s slow-motion breakout attempt remains underway,"Jun. 8, 2016 at 11:40 a.m. ET"
Use an ETF with some extra juice to play a move higher,"Jun. 7, 2016 at 1:56 p.m. ET"
S&P 500 rattles the cage on major resistance,"Jun. 7, 2016 at 12:15 p.m. ET"
Charting the S&P 500's approach of major technical resistance,"Jun. 6, 2016 at 11:52 a.m. ET"
"Why the window for stock-market bears is ‘closing rather quickly,’ in one chart","May. 31, 2016 at 7:11 a.m. ET"
What would President Trump mean for Amazon shares?,"May. 27, 2016 at 7:54 a.m. ET"
Rotation into beaten-down sectors underpins stock rally,"May. 26, 2016 at 7:51 a.m. ET"
"Bull trend intact, U.S. benchmarks challenge the May peak","May. 25, 2016 at 11:08 a.m. ET"
Is anyone else tired of the lazy Fed?,"May. 24, 2016 at 10:55 a.m. ET"
The latest scary China chart: This financial sector’s boom could end with a bust,"May. 24, 2016 at 9:08 a.m. ET"
"Nasdaq, S&P maintain support, narrow May range intact","May. 23, 2016 at 11:55 a.m. ET"
S&P 500’s bull trend absorbs latest retest of major support,"May. 20, 2016 at 11:47 a.m. ET"
Here’s everything billionaires like Soros and Buffett don’t reveal in their 13F filings,"May. 20, 2016 at 9:16 a.m. ET"
Forget the S&P 500: Canadian stocks are poised to outperform this year,"May. 20, 2016 at 8:18 a.m. ET"
U.S. benchmarks venture under major technical support,"May. 19, 2016 at 12:17 p.m. ET"
"S&P 500 nails the 2,040 support ahead of the Fed","May. 18, 2016 at 11:43 a.m. ET"
S&P 500 traverses the May range against a bullish-leaning backdrop,"May. 17, 2016 at 12:26 p.m. ET"
S&P 500 traverses the range against a bullish-leaning backdrop,"May. 17, 2016 at 12:04 p.m. ET"
"S&P 500 survives latest retest of the 2,040 mark","May. 16, 2016 at 11:36 a.m. ET"
The ‘Strongest 20’ stocks in the S&P 500,"May. 13, 2016 at 12:53 p.m. ET"
S&P 500 retests the 50-day moving average,"May. 13, 2016 at 10:56 a.m. ET"
"Nasdaq stalls at the breakdown point, S&P traverses the range","May. 12, 2016 at 11:45 a.m. ET"
Something dangerous is lurking below the market’s surface,"May. 12, 2016 at 7:41 a.m. ET"
"Nasdaq reaches the breakdown point, retest underway","May. 11, 2016 at 11:33 a.m. ET"
The Dow is too expensive for my tastes,"May. 10, 2016 at 1:32 p.m. ET"
Successful technical tests preserve U.S. markets’ bull trend,"May. 10, 2016 at 12:11 p.m. ET"
"S&P, Dow survive initial retest of the 2,040 and 17,580 support","May. 9, 2016 at 11:21 a.m. ET"
"S&P, Dow nail major support, important retest underway","May. 6, 2016 at 11:59 a.m. ET"
"S&P 500 tags major support, lifts from initial retest","May. 5, 2016 at 11:42 a.m. ET"
How beaten-up Mr. Market still could rise up to a new high,"May. 5, 2016 at 9:17 a.m. ET"
"S&P 500, Nasdaq fail retest of the breakdown point","May. 4, 2016 at 11:46 a.m. ET"
S&P 500’s bull trend meets ‘sell-in-May’ market headwind,"May. 3, 2016 at 12:48 p.m. ET"
Market bears fire seasonal shot across the bow,"May. 3, 2016 at 12:10 p.m. ET"
"Despite bear concerns, odds still favor the bulls","May. 3, 2016 at 10:47 a.m. ET"
Charting a garden-variety market pullback,"May. 2, 2016 at 11:31 a.m. ET"
Are you buying this dip?,"May. 2, 2016 at 11:25 a.m. ET"
‘Sell in May’ surfaces with major S&P support under siege,"Apr. 29, 2016 at 11:01 a.m. ET"
What is really moving stocks and gold,"Apr. 28, 2016 at 12:53 p.m. ET"
"S&P 500 rattles the cage on the 2,080 support","Apr. 25, 2016 at 11:39 a.m. ET"
Have big banks become zombies and should you buy them?,"Apr. 25, 2016 at 9:08 a.m. ET"
Is the S&P 500 about to correct?,"Apr. 22, 2016 at 1:39 p.m. ET"
Meet the S&P 500’s new technical range,"Apr. 21, 2016 at 11:50 a.m. ET"
Is the most-hated rally ever for gold stocks set to continue?,"Apr. 19, 2016 at 12:01 p.m. ET"
Has the S&P 500 finally reached overbought levels?,"Apr. 15, 2016 at 10:34 a.m. ET"
"Dow industrials break out, S&P 500 rattles the cage on major resistance","Apr. 14, 2016 at 11:26 a.m. ET"
"U.S. benchmarks knife from major support, strengthening the bull trend","Apr. 13, 2016 at 11:44 a.m. ET"
"S&P 500 holds major support, preserving the bull trend","Apr. 12, 2016 at 12:21 p.m. ET"
"S&P 500 holds the trendline, preserving a bullish technical bias","Apr. 12, 2016 at 12:00 p.m. ET"
"S&P, Dow nail technical support, draw buyers","Apr. 11, 2016 at 11:04 a.m. ET"
Overbought condition tips scales in bears’ favor,"Apr. 5, 2016 at 10:38 a.m. ET"
"The S&P 500, despite recent gains, still isn’t overbought","Apr. 1, 2016 at 4:06 p.m. ET"
Income-oriented investing is this year’s biggest winner,"Apr. 1, 2016 at 2:54 p.m. ET"
Short-covering drives rally since Feb. 11,"Mar. 31, 2016 at 5:06 p.m. ET"
First-quarter market whipsaw concludes on bullish technical note,"Mar. 31, 2016 at 11:15 a.m. ET"
